time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],air_pressure_at_sea_level[unit="hectoPascal"],air_temperature[unit="Celsius"],cloud_area_fraction[unit=""],dew_point_temperature[unit="Celsius"],high_cloud_area_fraction[unit=""],high_cloud_base_altitude[unit="meters"],low_cloud_area_fraction[unit=""],low_cloud_base_altitude[unit="meters"],middle_cloud_area_fraction[unit=""],middle_cloud_base_altitude[unit="meters"],precipitation_amount_24[unit=".01 inches"],precipitation_amount_hourly[unit=".01 inches"],visibility_in_air[unit="US_statute_mile"],weather,wind_from_direction[unit="degrees"],wind_speed[unit="m/s"],xfields
2016-01-15 23:52:00Z,MFD,40.819,-82.519,NaN,4.0,1.0,0.0,NaN,NaN,0.75,1080.0,1.0,1290.0,NaN,NaN,10.0,-RA,170,5.658884,
2016-01-15 23:53:00Z,MFE,26.180,-98.230,NaN,23.0,0.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,120,2.57222,
2016-01-16 00:00:00Z,MFM,47.319,-71.150,1013.1,-14.6,NaN,-16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,340,0.514444,AO1 SOG 51 5011
2016-01-15 23:55:00Z,MFV,37.650,-75.769,NaN,10.0,1.0,7.0,NaN,NaN,1.0,3000.0,NaN,NaN,NaN,0.12,10.0,-RA,90,4.115552,AO2
2016-01-15 23:45:00Z,MGB,45.369,-72.769,1009.1,-6.3,NaN,-9.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,10,1.543332,AO1 SOG 04 8018
2016-01-15 23:58:00Z,MGE,33.919,-84.519,1004.4,9.0,1.0,9.0,1.0,750.0,0.75,180.0,0.75,420.0,NaN,NaN,7.0,,250,2.57222,AO2A 60006 52018 $
2016-01-15 23:58:00Z,MGG,45.240,-93.989,NaN,-9.6,0.0,-15.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,300,3.601108,AO2 11063 21096
2016-01-15 23:53:00Z,MGM,32.299,-86.400,NaN,12.0,1.0,11.0,NaN,NaN,1.0,150.0,NaN,NaN,NaN,NaN,10.0,,0,0.0,
2016-01-16 00:15:00Z,MGN,45.430,-84.910,NaN,-5.2,1.0,-6.7,NaN,NaN,1.0,300.0,NaN,NaN,NaN,NaN,7.0,,40,2.57222,AO2
2016-01-15 23:55:00Z,MGR,31.079,-83.800,NaN,15.0,0.0,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,310,1.543332,AO2
2016-01-16 00:13:00Z,MGY,39.590,-84.220,NaN,5.0,1.0,3.3,NaN,NaN,0.75,270.0,1.0,360.0,NaN,NaN,8.0,,200,4.115552,AO2 CIG 007V011
2016-01-15 23:52:00Z,MHK,39.130,-96.669,NaN,-1.0,1.0,-6.0,NaN,NaN,1.0,720.0,NaN,NaN,NaN,NaN,10.0,,20,3.601108,
2016-01-15 23:53:00Z,MHT,42.930,-71.430,NaN,0.0,1.0,-6.0,NaN,NaN,1.0,540.0,NaN,NaN,NaN,NaN,10.0,,40,1.543332,
2016-01-16 00:00:00Z,MHV,35.069,-118.150,NaN,12.0,0.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,260,10.803324,A01
2016-01-15 23:53:00Z,MIA,25.819,-80.279,NaN,19.0,0.75,18.0,0.75,4500.0,0.375,3000.0,0.75,3600.0,NaN,NaN,10.0,,220,2.57222,
2016-01-15 23:58:00Z,MIB,48.419,-101.349,1020.1,-19.8,0.125,-22.7,NaN,NaN,0.125,750.0,NaN,NaN,NaN,NaN,10.0,,340,2.057776,AO2 60000 11130 21198 52033
2016-01-16 00:51:00Z,MIC,45.069,-93.349,NaN,-8.0,0.125,-14.0,NaN,NaN,0.125,690.0,NaN,NaN,NaN,NaN,10.0,,320,5.14444,AO2
2016-01-16 00:13:00Z,MJQ,43.650,-94.980,NaN,-14.0,0.375,-18.0,NaN,NaN,0.375,3300.0,NaN,NaN,NaN,NaN,10.0,,320,8.231104,AO2
2016-01-15 23:54:00Z,MKC,39.119,-94.599,NaN,-1.0,1.0,-7.0,NaN,NaN,1.0,780.0,NaN,NaN,NaN,NaN,10.0,,300,4.629996,
2016-01-15 23:52:00Z,MKE,42.950,-87.900,999.8,-0.6,1.0,-2.8,NaN,NaN,1.0,270.0,NaN,NaN,NaN,NaN,10.0,,330,5.658884,AO2 10028 21011 51037
2016-01-15 23:52:00Z,MKE,42.950,-87.900,NaN,-1.0,1.0,-3.0,NaN,NaN,1.0,270.0,NaN,NaN,NaN,NaN,10.0,,330,5.658884,
2016-01-15 23:55:00Z,MKG,43.169,-86.250,NaN,1.0,1.0,-1.0,NaN,NaN,1.0,180.0,NaN,NaN,NaN,NaN,4.0,BR,300,5.658884,
2016-01-15 23:55:00Z,MKJ,36.900,-81.349,NaN,2.9,1.0,2.3,NaN,NaN,1.0,210.0,NaN,NaN,NaN,0.01,0.75,BR,0,0.0,AO2 60027 10040 20029
2016-01-15 23:55:00Z,MKN,31.920,-98.599,NaN,14.9,0.0,-3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,220,1.543332,AO2 10185 20146
2016-01-16 00:15:00Z,MKT,44.220,-93.919,NaN,-13.0,0.0,-17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,310,9.259992,AO1
2016-01-15 23:53:00Z,MLC,34.880,-95.779,NaN,10.0,0.125,-1.0,NaN,NaN,0.125,2550.0,NaN,NaN,NaN,NaN,10.0,,340,2.57222,
2016-01-15 23:55:00Z,MLE,41.200,-96.120,NaN,-5.3,0.0,-12.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,320,3.601108,AO2 11028 21053
2016-01-15 23:52:00Z,MLF,38.430,-113.019,NaN,3.0,0.125,-4.0,NaN,NaN,0.125,1110.0,NaN,NaN,NaN,NaN,10.0,,50,3.086664,
2016-01-15 23:52:00Z,MLI,41.450,-90.519,NaN,-2.0,1.0,-5.0,NaN,NaN,0.375,450.0,1.0,660.0,NaN,NaN,2.0,-SN,290,6.173328,
2016-01-15 23:55:00Z,MLJ,33.150,-83.230,NaN,10.0,1.0,8.0,NaN,NaN,1.0,330.0,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2
2016-01-16 00:07:00Z,MLP,47.450,-115.680,NaN,-5.0,1.0,-7.2,NaN,NaN,1.0,60.0,NaN,NaN,NaN,0.0,0.75,-SN BR,-99999,1.543332,AO2
2016-01-16 00:32:00Z,MLS,46.430,-105.870,NaN,-1.1,1.0,-2.2,1.0,1230.0,0.75,690.0,0.75,840.0,NaN,NaN,7.0,,230,2.057776,AO2
2016-01-15 23:53:00Z,MLU,32.520,-92.029,NaN,15.0,0.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,270,3.086664,
2016-01-16 00:40:00Z,MMAN,25.870,-100.230,NaN,12.0,0.0,-2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.0,,130,2.57222,
2016-01-16 00:41:00Z,MMAS,21.879,-102.300,NaN,17.0,0.375,-5.0,NaN,NaN,0.375,6000.0,NaN,NaN,NaN,NaN,10.0,,280,2.057776,8/008
2016-01-16 00:40:00Z,MMCL,24.819,-107.400,NaN,23.0,0.0,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,240,2.57222,
2016-01-16 00:40:00Z,MMCL,24.819,-107.400,NaN,23.0,0.0,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,240,2.57222,
2016-01-15 23:45:00Z,MMCN,27.389,-109.830,1012.9,24.0,0.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,260,3.086664,FULYR 2-3QUAD HZY
2016-01-15 23:45:00Z,MMCS,31.629,-106.430,1006.0,14.0,1.0,-3.0,1.0,7500.0,0.375,1500.0,0.75,2100.0,NaN,NaN,10.0,,280,7.71666,57037 967 8/522
2016-01-15 23:46:00Z,MMCU,28.700,-105.970,1008.1,20.0,0.75,-11.0,NaN,NaN,0.375,2400.0,0.75,6000.0,NaN,NaN,10.0,,200,4.115552,57013 970 8/072
2016-01-16 00:49:00Z,MMCV,23.719,-98.970,NaN,21.0,0.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,100,1.543332,ISOL CI
2016-01-16 00:49:00Z,MMCZ,20.530,-86.930,NaN,23.0,0.375,23.0,NaN,NaN,0.375,450.0,0.375,7500.0,NaN,NaN,7.0,,0,0.0,8/208
2016-01-15 23:45:00Z,MMDO,24.129,-104.529,1009.0,21.0,0.0,-20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.0,,230,7.71666,57011 956 HZY
2016-01-16 00:40:00Z,MMEP,21.520,-104.900,NaN,17.0,0.375,11.0,NaN,NaN,0.375,7500.0,NaN,NaN,NaN,NaN,12.0,,20,3.086664,8/008
2016-01-15 23:46:00Z,MMGL,20.520,-103.319,1011.3,22.0,0.375,-9.0,NaN,NaN,0.375,9000.0,NaN,NaN,NaN,NaN,10.0,,270,3.086664,57006 960 8/002
2016-01-16 00:44:00Z,MMGM,27.969,-110.930,NaN,20.0,0.0,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,200,2.57222,
2016-01-16 00:44:00Z,MMGM,27.969,-110.930,NaN,20.0,0.0,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,200,2.57222,
2016-01-15 23:55:00Z,MMH,37.619,-118.830,NaN,4.0,0.0,-7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,130,2.057776,AO2
2016-01-15 23:52:00Z,MMHO,29.069,-110.970,1014.8,24.0,0.0,-5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,220,4.115552,57007 900 HZY
2016-01-15 23:52:00Z,MMHO,29.069,-110.970,NaN,24.0,0.0,-5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,220,4.115552,HZY
2016-01-16 00:40:00Z,MMIO,25.450,-100.989,NaN,16.0,0.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,
2016-01-16 00:05:00Z,MMK,41.509,-72.830,NaN,3.9,0.75,1.1,NaN,NaN,0.75,720.0,NaN,NaN,NaN,NaN,10.0,,330,1.543332,AO2 TSNO
2016-01-15 23:43:00Z,MMLM,25.680,-109.080,1013.5,22.0,0.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.0,,330,5.14444,
2016-01-15 23:42:00Z,MMLO,21.000,-101.480,1012.6,21.0,0.75,-5.0,NaN,NaN,0.75,6000.0,NaN,NaN,NaN,NaN,10.0,,300,2.57222,57006 955 8/008
2016-01-16 00:50:00Z,MMLP,24.069,-110.370,NaN,20.0,0.0,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,330,3.086664,
2016-01-16 00:40:00Z,MMLT,26.020,-111.349,NaN,20.0,0.0,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0,,30,3.086664,
2016-01-15 23:46:00Z,MMMA,25.770,-97.529,NaN,22.0,0.0,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0,,60,2.057776,SLP/// 5//// 9//
2016-01-15 23:47:00Z,MMMD,20.979,-89.650,1010.8,26.0,0.75,22.0,NaN,NaN,0.75,9000.0,NaN,NaN,NaN,NaN,7.0,,340,2.57222,52016 900 8/008 SC
2016-01-16 00:44:00Z,MMML,32.630,-117.000,NaN,19.0,0.375,4.0,NaN,NaN,0.375,6000.0,NaN,NaN,NaN,NaN,8.0,,280,5.14444,8/008 HZY
2016-01-16 00:44:00Z,MMML,32.630,-117.000,NaN,19.0,0.375,4.0,NaN,NaN,0.375,6000.0,NaN,NaN,NaN,NaN,8.0,,280,5.14444,8/008 HZY
2016-01-15 23:47:00Z,MMMY,25.780,-100.099,1008.9,25.0,0.0,-3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.0,,100,2.57222,55011 958
2016-01-16 00:44:00Z,MMMZ,23.170,-106.269,NaN,21.0,0.125,12.0,NaN,NaN,0.125,6900.0,NaN,NaN,NaN,NaN,15.0,,310,2.57222,8/005
2016-01-16 00:44:00Z,MMMZ,23.170,-106.269,NaN,21.0,0.125,12.0,NaN,NaN,0.125,6900.0,NaN,NaN,NaN,NaN,15.0,,310,2.57222,8/005
2016-01-16 00:40:00Z,MMNL,27.430,-99.569,NaN,23.0,0.0,-2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,
2016-01-16 00:42:00Z,MMPA,20.500,-97.470,NaN,24.0,0.0,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0,,90,3.086664,
2016-01-16 00:40:00Z,MMPG,28.700,-100.519,NaN,20.0,0.0,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,
2016-01-16 00:44:00Z,MMPR,20.680,-105.250,NaN,24.0,1.0,16.0,NaN,NaN,1.0,8100.0,NaN,NaN,NaN,NaN,15.0,,220,2.57222,8/001
2016-01-15 23:45:00Z,MMQT,20.600,-100.379,NaN,18.0,0.75,-8.0,NaN,NaN,0.75,4200.0,0.75,7500.0,NaN,NaN,7.0,,310,4.115552,8/032
2016-01-16 00:45:00Z,MMRX,26.020,-98.230,NaN,20.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0,,100,1.543332,HZY FU
2016-01-15 23:47:00Z,MMSD,23.149,-109.699,1013.6,22.0,0.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.0,,120,6.173328,52001 905
2016-01-16 00:52:00Z,MMSP,22.149,-100.980,NaN,17.0,0.375,-8.0,NaN,NaN,0.375,6900.0,NaN,NaN,NaN,NaN,12.0,,0,0.0,8/001
2016-01-15 23:58:00Z,MMT,33.919,-80.800,1000.3,9.0,1.0,6.6,NaN,NaN,1.0,420.0,NaN,NaN,NaN,NaN,10.0,,270,7.71666,AO2 60010 10151 20090 53046
2016-01-15 23:58:00Z,MMT,33.919,-80.800,1000.3,9.0,1.0,6.6,NaN,NaN,1.0,420.0,NaN,NaN,NaN,NaN,10.0,,270,7.71666,AO2 60010 10151 20090 53046
2016-01-15 23:47:00Z,MMTC,25.530,-103.449,1007.6,22.0,0.0,-3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.0,,100,3.086664,58024 967
2016-01-15 23:49:00Z,MMTJ,32.549,-116.970,1020.1,15.0,1.0,9.0,1.0,5400.0,0.375,750.0,0.75,1200.0,NaN,NaN,8.0,,0,0.0,57011 912 8/508 HZY
2016-01-15 23:47:00Z,MMTM,22.280,-97.870,1010.0,22.0,0.375,17.0,NaN,NaN,0.375,6000.0,NaN,NaN,NaN,NaN,10.0,,90,4.115552,52011 907 8/001
2016-01-15 23:45:00Z,MMU,40.799,-74.419,NaN,2.0,1.0,-1.0,NaN,NaN,1.0,7500.0,NaN,NaN,NaN,NaN,10.0,,0,0.0,
2016-01-15 23:49:00Z,MMUN,21.030,-86.870,1010.8,24.0,0.75,23.0,0.75,9000.0,0.75,300.0,0.75,2400.0,NaN,NaN,6.0,,170,2.057776,52013 971 60045 8/778 RAE38
2016-01-15 23:45:00Z,MMZC,22.899,-102.680,NaN,18.0,0.0,-11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,240,7.71666,SLP/// 5//// 9// 6////
2016-01-16 00:15:00Z,MNH,39.220,-104.629,NaN,-7.0,0.75,-11.0,0.75,3300.0,0.375,2100.0,0.375,2700.0,NaN,NaN,10.0,,190,4.115552,AO2
2016-01-16 00:15:00Z,MNM,45.130,-87.629,NaN,-3.0,1.0,-6.0,NaN,NaN,1.0,570.0,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO1
2016-01-15 23:45:00Z,MNN,40.619,-83.059,NaN,3.9,1.0,0.6,NaN,NaN,0.75,840.0,1.0,1260.0,NaN,0.12,4.0,RA,190,5.14444,AO2 TSNO
2016-01-15 23:56:00Z,MOB,30.680,-88.250,1006.4,14.4,0.125,13.9,NaN,NaN,0.125,450.0,NaN,NaN,NaN,NaN,10.0,,190,2.57222,AO2 10178 20133 53010
2016-01-16 00:15:00Z,MOP,43.619,-84.739,NaN,2.6,1.0,1.5,NaN,NaN,1.0,330.0,NaN,NaN,NaN,0.01,5.0,-RA,0,0.0,AO2
2016-01-15 23:54:00Z,MOT,48.270,-101.279,NaN,-18.0,0.75,-23.0,NaN,NaN,0.125,480.0,0.75,720.0,NaN,NaN,10.0,,330,5.14444,
2016-01-16 00:12:00Z,MOX,45.569,-95.970,NaN,-16.0,1.0,-19.0,NaN,NaN,1.0,1500.0,NaN,NaN,NaN,NaN,10.0,,330,7.71666,AO2
2016-01-15 23:51:00Z,MPV,44.200,-72.569,NaN,-3.0,1.0,-7.0,NaN,NaN,1.0,570.0,NaN,NaN,NaN,NaN,10.0,,180,1.543332,
2016-01-15 23:55:00Z,MPZ,40.950,-91.510,NaN,-3.1,1.0,-6.0,1.0,1050.0,0.75,510.0,0.75,780.0,NaN,NaN,7.0,-SN,290,6.173328,AO2 11007 21031
2016-01-15 23:55:00Z,MQB,40.520,-90.650,NaN,-2.2,1.0,-4.3,NaN,NaN,1.0,480.0,NaN,NaN,NaN,NaN,7.0,,300,8.745548,AO2 11010 21022
2016-01-15 23:54:00Z,MQE,42.209,-71.110,1012.7,1.7,NaN,-1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,100,4.629996,AO1 10022 20011 55000
2016-01-15 23:55:00Z,MQI,35.919,-75.699,NaN,13.5,1.0,13.3,1.0,1500.0,0.375,300.0,0.75,1320.0,NaN,0.27,5.0,-RA,130,7.71666,AO2 60040 10141 20121
2016-01-15 23:45:00Z,MQY,36.020,-86.519,NaN,9.0,1.0,9.0,NaN,NaN,1.0,240.0,NaN,NaN,NaN,NaN,9.0,,220,2.057776,AO2
2016-01-15 23:58:00Z,MRH,34.729,-76.660,995.6,18.3,1.0,16.1,1.0,3000.0,0.125,810.0,0.75,1170.0,NaN,NaN,8.0,,210,12.8611,AO2 60144 I1000 I6/// 10183 20133 58048 TSNO
2016-01-15 23:55:00Z,MRJ,42.889,-90.230,NaN,-1.0,1.0,-3.0,NaN,NaN,1.0,450.0,NaN,NaN,NaN,NaN,10.0,,310,4.629996,AO2
2016-01-15 23:55:00Z,MRN,35.819,-81.610,NaN,5.7,0.75,5.7,NaN,NaN,0.75,2100.0,0.75,2700.0,NaN,NaN,7.0,,290,1.543332,AO2 60075 10060 20032
2016-01-16 00:15:00Z,MSL,34.750,-87.620,NaN,11.1,1.0,9.4,NaN,NaN,1.0,270.0,NaN,NaN,NaN,NaN,10.0,,220,1.543332,AO2
2016-01-15 23:53:00Z,MSN,43.130,-89.330,NaN,-2.0,1.0,-4.0,NaN,NaN,1.0,330.0,NaN,NaN,NaN,NaN,9.0,-SN,320,4.115552,
2016-01-15 23:53:00Z,MSO,46.919,-114.080,NaN,-2.0,1.0,-4.0,NaN,NaN,1.0,1800.0,NaN,NaN,NaN,NaN,10.0,,240,2.057776,
2016-01-15 23:53:00Z,MSP,44.880,-93.220,NaN,-7.0,1.0,-11.0,NaN,NaN,1.0,690.0,NaN,NaN,NaN,NaN,10.0,,320,6.173328,
2016-01-15 23:53:00Z,MSS,44.930,-74.849,NaN,-8.0,0.0,-13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,70,6.173328,
2016-01-16 00:15:00Z,MSV,41.700,-74.800,NaN,2.0,0.0,-1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,70,3.601108,AO1
2016-01-15 23:53:00Z,MSY,29.979,-90.250,NaN,19.0,0.125,11.0,NaN,NaN,0.125,900.0,NaN,NaN,NaN,NaN,10.0,,220,3.601108,
2016-01-15 23:48:00Z,MTC,42.619,-82.830,NaN,2.0,1.0,2.0,1.0,780.0,0.75,270.0,0.75,450.0,NaN,NaN,3.0,-RA BR,170,4.629996,AO2A $
2016-01-16 00:50:00Z,MTJ,38.500,-107.900,NaN,-2.0,1.0,-4.0,NaN,NaN,0.75,570.0,1.0,2100.0,NaN,NaN,10.0,,90,1.543332,AO2
2016-01-16 00:01:00Z,MTO,39.479,-88.279,NaN,-0.6,1.0,-2.8,NaN,NaN,1.0,330.0,NaN,NaN,NaN,NaN,8.0,,300,9.774436,AO2
2016-01-15 23:54:00Z,MTP,41.080,-71.919,1009.8,7.8,NaN,6.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,60,3.601108,AO1 10111 20078 56009
2016-01-15 23:55:00Z,MTV,36.630,-80.019,NaN,3.7,1.0,3.5,1.0,1440.0,0.75,180.0,0.75,330.0,NaN,NaN,3.0,-RA,10,3.086664,AO2 10055 20028
2016-01-15 23:56:00Z,MTW,44.130,-87.680,1001.0,-2.8,1.0,-5.0,NaN,NaN,1.0,360.0,NaN,NaN,NaN,0.0,10.0,,340,9.259992,AO2 SNE11 60000 11017 21033 51030 FZRANO
2016-01-15 23:50:00Z,MUCC,22.469,-78.330,NaN,26.0,0.375,23.0,NaN,NaN,0.375,600.0,NaN,NaN,NaN,NaN,NaN,,230,3.601108,
2016-01-15 23:50:00Z,MUCF,22.149,-80.400,NaN,27.0,0.75,23.0,NaN,NaN,0.375,600.0,0.75,2100.0,NaN,NaN,NaN,,210,4.629996,
2016-01-15 23:50:00Z,MUCF,22.149,-80.400,NaN,27.0,0.75,23.0,NaN,NaN,0.375,600.0,0.75,2100.0,NaN,NaN,NaN,,210,4.629996,
2016-01-15 23:53:00Z,MUCL,21.620,-81.550,NaN,27.0,0.75,22.0,NaN,NaN,0.375,540.0,0.75,1500.0,NaN,NaN,NaN,,210,5.658884,
2016-01-15 23:53:00Z,MUCL,21.620,-81.550,NaN,27.0,0.75,22.0,NaN,NaN,0.375,540.0,0.75,1500.0,NaN,NaN,NaN,,210,5.658884,
2016-01-15 23:51:00Z,MUCM,21.420,-77.849,NaN,24.0,0.375,21.0,NaN,NaN,0.375,600.0,NaN,NaN,NaN,NaN,NaN,,210,2.57222,
2016-01-15 23:51:00Z,MUCM,21.420,-77.849,NaN,24.0,0.375,21.0,NaN,NaN,0.375,600.0,NaN,NaN,NaN,NaN,NaN,,210,2.57222,
2016-01-15 23:55:00Z,MUHA,22.979,-82.400,NaN,21.0,0.75,20.0,NaN,NaN,0.125,600.0,0.75,900.0,NaN,NaN,NaN,,-99999,1.028888,
2016-01-15 23:55:00Z,MUHA,22.979,-82.400,NaN,21.0,0.75,20.0,NaN,NaN,0.125,600.0,0.75,900.0,NaN,NaN,NaN,,-99999,1.028888,
2016-01-15 23:50:00Z,MUHG,20.780,-76.319,NaN,26.0,0.75,19.0,NaN,NaN,0.125,600.0,0.75,2700.0,NaN,NaN,NaN,,150,2.057776,
2016-01-15 23:50:00Z,MUHG,20.780,-76.319,NaN,26.0,0.75,19.0,NaN,NaN,0.125,600.0,0.75,2700.0,NaN,NaN,NaN,,150,2.057776,
2016-01-15 23:58:00Z,MUI,40.430,-76.569,1005.8,4.0,0.125,0.1,NaN,NaN,0.125,1080.0,NaN,NaN,NaN,NaN,10.0,,30,1.543332,AO2 10068 20040 58005
2016-01-15 23:58:00Z,MUO,43.049,-115.870,1020.2,2.5,1.0,2.4,NaN,NaN,1.0,1260.0,NaN,NaN,NaN,NaN,10.0,,330,3.086664,AO2 10026 21001 52013 $
2016-01-15 23:51:00Z,MUSC,22.500,-79.949,NaN,25.0,0.75,20.0,NaN,NaN,0.125,600.0,0.75,3000.0,NaN,NaN,NaN,,230,3.601108,
2016-01-15 23:55:00Z,MUT,41.369,-91.150,NaN,-4.0,1.0,-7.0,NaN,NaN,1.0,480.0,NaN,NaN,NaN,NaN,8.0,-SN,290,9.774436,AO2
2016-01-15 23:55:00Z,MUVR,23.129,-81.279,NaN,21.0,1.0,20.0,NaN,NaN,0.375,480.0,1.0,900.0,NaN,NaN,NaN,+RA,280,3.601108,
2016-01-15 23:55:00Z,MUVR,23.129,-81.279,NaN,21.0,1.0,20.0,NaN,NaN,0.375,480.0,1.0,900.0,NaN,NaN,NaN,+RA,280,3.601108,
2016-01-16 00:01:00Z,MVE,44.970,-95.720,NaN,-16.0,0.75,-18.0,NaN,NaN,0.75,1500.0,NaN,NaN,NaN,NaN,10.0,,350,5.658884,AO2
2016-01-16 00:15:00Z,MVN,38.319,-88.870,NaN,2.0,1.0,-3.0,NaN,NaN,1.0,480.0,NaN,NaN,NaN,NaN,10.0,,300,3.086664,AO1
2016-01-15 23:52:00Z,MWA,37.750,-89.019,NaN,6.0,1.0,2.0,NaN,NaN,1.0,810.0,NaN,NaN,NaN,NaN,10.0,,300,5.14444,
2016-01-15 23:52:00Z,MWH,47.200,-119.319,NaN,1.0,1.0,-2.0,NaN,NaN,0.75,330.0,1.0,2700.0,NaN,NaN,10.0,,10,1.543332,
2016-01-15 23:55:00Z,MWK,36.459,-80.550,NaN,7.8,1.0,7.0,NaN,NaN,0.75,1260.0,1.0,1440.0,NaN,NaN,4.0,RA,330,2.57222,AO2 10078 20058
2016-01-15 23:53:00Z,MWL,32.779,-98.069,NaN,14.0,0.0,-2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,
2016-01-16 00:15:00Z,MWM,43.909,-95.110,NaN,-15.0,0.0,-18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,310,8.231104,AO2
2016-01-15 23:50:00Z,MWN,44.270,-71.300,NaN,-5.0,1.0,-5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0625,FZFG,220,16.462208,FZFG INTMT VRY LGT ICG 11039 21070
2016-01-15 23:55:00Z,MWO,39.529,-84.400,NaN,4.8,1.0,3.0,NaN,NaN,1.0,390.0,NaN,NaN,NaN,NaN,10.0,,230,1.543332,AO2 10096 20047
2016-01-15 23:53:00Z,MWT,34.549,-93.580,1006.9,10.6,0.0,-0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,310,2.057776,AO2 10167 20106 51020
2016-01-15 23:58:00Z,MXF,32.380,-86.370,1006.4,12.4,1.0,11.6,NaN,NaN,1.0,180.0,NaN,NaN,NaN,NaN,10.0,,220,2.057776,AO2 PRESRR 60000 10124 20108 52015
2016-01-15 23:55:00Z,MXO,42.229,-91.169,NaN,-3.0,1.0,-6.0,NaN,NaN,1.0,480.0,NaN,NaN,NaN,NaN,10.0,,310,7.202216,AO2
2016-01-16 00:00:00Z,MYGF,26.549,-78.699,NaN,21.0,1.0,18.0,1.0,3600.0,0.125,360.0,0.75,1500.0,NaN,NaN,NaN,,240,1.543332,TCU DSNT E-SE
2016-01-15 23:45:00Z,MYL,44.880,-116.099,NaN,-3.3,1.0,-4.4,NaN,NaN,1.0,990.0,NaN,NaN,NaN,0.0,1.75,-SN BR,0,0.0,AO2
2016-01-16 00:00:00Z,MYNN,25.049,-77.470,NaN,26.0,1.0,24.0,1.0,2400.0,0.125,480.0,0.75,1200.0,NaN,NaN,NaN,-SHRA,200,4.115552,RAB35=
2016-01-16 00:09:00Z,MYP,38.479,-106.319,NaN,-13.0,1.0,-15.0,NaN,NaN,1.0,60.0,NaN,NaN,NaN,NaN,NaN,,-99999,NaN,AO2 PWINO
2016-01-15 23:45:00Z,MYR,33.680,-78.930,NaN,16.0,1.0,12.0,NaN,NaN,0.75,210.0,1.0,870.0,NaN,NaN,10.0,,220,6.173328,
